651.75,34095,-12800.02,-3303.67,34166.61,-12876,-2563.35
652,37310.03,-10557.36,-2127.11,36356,-9746.78,-2812.95
652.25,37327.3,-9030.41,-3274.41,35742.73,-8520.86,-1345.61
652.5,35030.2,-4460.05,-4676.07,35988.07,-7051.58,-3812.45
652.75,37077.79,-3886.5,-1938.27,37266.28,-3939.79,-4103.44
653,37455.2,-1914.94,-3075.07,37786.77,-2659.1,-4228.94
653.25,38617.97,638.03,-4351.06,37557.23,2461.22,-2441
653.5,37106.02,4083.52,-2809.91,37126.1,2881.6,-4710.35
653.75,37257.72,7373.95,-1906.08,37218.72,5675.63,-2180.9
654,36229.03,6742.19,-2695.61,37473.21,7747.62,-4037.85
654.25,36269.36,11532.91,-4004.6,35988,10703.57,-2126.49
654.5,35881.96,13268.25,-5376.01,34339.86,10985.43,-4187.46
654.75,33446.08,16064.88,-4128.21,34931.14,18424.47,-3334.01
655,32265.42,17793.59,-5391.67,33292.82,18453,-5200.94
655.25,30805.4,22709.77,-3669.33,31423.95,17905.2,-3643.12
655.5,29994.92,22078.58,-3349.51,28865.19,22666.23,-4006.3
655.75,28416.9,24074.18,-3106.8,27303.14,24706.51,-2094.72
656,26290.33,26672.99,-4508.42,26334.95,26422.61,-4249.92
656.25,23952.59,26469.97,-4371.17,24552.18,28728.98,-2598.17
656.5,22499.29,31039.85,-5288.03,22313.33,30721.21,-3752.36
656.75,21293.08,30510.31,-5264.21,21647.85,29769.06,-3516.48
657,20037.53,30109.49,-6177.65,18074.13,31697.69,-3680.66
657.25,15372.53,34201.64,-3879.47,16728.77,34214.85,-4537.33
657.5,15829.59,34093.07,-4920.23,13815.86,34588.95,-3362.8
657.75,12629.36,34303.49,-5548.97,11103.16,34239.4,-4849.5
658,9581.82,36790.04,-5301.87,8247.19,37260.85,-4704.59
658.25,6635.29,36420.79,-3535.97,7913.23,38014.54,-5469.71
658.5,5080.94,36875.99,-3186.05,4730.62,38324.03,-5955.52
658.75,2878.48,37098.57,-6433.68,1352.76,35646.82,-6226.89
659,399.7,37188.61,-4909.59,-589.9,37634.8,-6057.75
659.25,-2515.39,36297.13,-4735.97,-2980.98,35856.62,-4966.46
659.5,-4129.43,37426.23,-5872.17,-3996.83,36769.08,-4566.14
659.75,-4381.26,36029.27,-4698.5,-6014.9,36316.3,-5250.61
660,-8709.34,35750.08,-6926.02,-10463.65,34788.71,-5227.13
660.25,-11273.99,36520.69,-5876.29,-10157.48,34338.1,-7993.58
660.5,-14611.19,33948.49,-7720.02,-14003.41,35068.13,-6123.88
660.75,-15644.65,34229.74,-5496.34,-15145.88,33208.09,-7838.02
661,-18778.09,32531.01,-4255.69,-16393.15,31258.76,-5952.3
661.25,-18814.58,29923.1,-5648.28,-20068.39,30783.31,-7347.28
661.5,-22400.88,29596.71,-7650.94,-21370.11,28509.2,-7720.57
661.75,-23466.75,26937.47,-6227.98,-22398.82,27962.74,-8232.47
662,-24496.11,27667.7,-6442.09,-25232.41,26760.35,-6773.31
662.25,-26051.45,26316.46,-4938.7,-26861.99,26582.02,-6396.49
662.5,-27719.12,24229.31,-7143.09,-28094.07,22702.61,-6313.12
662.75,-29409.42,22146.55,-5222.52,-30133.7,20976.03,-5444.67
663,-30109.98,19316.94,-5850.27,-30975.9,17870.24,-6135.77
663.25,-30919.31,18114.42,-5398.88,-32781.54,17406.25,-7799.65
663.5,-32798.06,18272,-8122.67,-32722.12,14593.65,-6778.37
663.75,-34766.42,14513.14,-7317.9,-33189.02,15896.7,-7261.64
664,-35467.4,12324.6,-9000.5,-35430.37,12238.18,-8040.73
664.25,-36360.77,10684.55,-7728.12,-35305.9,8829.1,-6709.75
664.5,-36109.23,7890.5,-7096.68,-36614.08,7137.7,-7617.56
664.75,-36425.26,4822.02,-7320.08,-34329.85,3477.7,-7580.1
665,-36263.86,3844.27,-6787.22,-36566.85,3660.91,-6973.34
665.25,-36563.81,934.85,-8033.88,-36648.8,1747.17,-8587.38
665.5,-35841.3,-1335.6,-9115.16,-38504.07,-2061.22,-8882.58
665.75,-36774.79,-3883.19,-7156.89,-36861.11,-4539.15,-5550.81
666,-38507.03,-5616.08,-8177.49,-34936.99,-6307.51,-6338.55
666.25,-35076.04,-8411.59,-7111.98,-35422.43,-7240.26,-8291.04
666.5,-35742.62,-9069.27,-8591.97,-34814.55,-11774.36,-7310.33
666.75,-31687.26,-10704.33,-7405.04,-36093.91,-13189.15,-9010.63
667,-34634.95,-15831.88,-7826.7,-32801.9,-14549.4,-8054.36
667.25,-32211.55,-17635.66,-6593.48,-32914.85,-15810.09,-10006.05
667.5,-31219.34,-17589.12,-9581.84,-33235.49,-17398.17,-9434.35
667.75,-32354.33,-19245.18,-8641.08,-31208.01,-20813.53,-8714.51
668,-30253.93,-22213.53,-8279.37,-30671.19,-18969.17,-8572.1
668.25,-27007.97,-23579.78,-9428.72,-27153.5,-21868.82,-9113.58
668.5,-26274.42,-26462.06,-8889.18,-26624.04,-24632.33,-9214.04
668.75,-27348.94,-26564.28,-7624.94,-25667.55,-26171.34,-9744.76
669,-23851.8,-25921.39,-8973.47,-22962.43,-28853.16,-10137.21
669.25,-21785.26,-28526.75,-9583.46,-23049.62,-29583.49,-10233.35
669.5,-20932.23,-28002.19,-9073.73,-18052.99,-29864.94,-10921.63
669.75,-20390.5,-30234.18,-9169.13,-19729.28,-31194.18,-8867
670,-17505.95,-33220.82,-8117.47,-19349.87,-32832.68,-9197.35
670.25,-16954.17,-34761.04,-10961.26,-14416.46,-33570.15,-8795.58
670.5,-17095.31,-33379.49,-10370.03,-16332.8,-34132.41,-8297.24
670.75,-11370.99,-36249.36,-11373.01,-12891.39,-36896.12,-10211.98
671,-11598.87,-34403.37,-9072.13,-10643.28,-33866.11,-10265.65
671.25,-8033.08,-36005.14,-8425.96,-7667.75,-33815.25,-10336.76
671.5,-6595.06,-37262.78,-11124.48,-5529.17,-38368.19,-10929.43
671.75,-4550.06,-36762.66,-7079.56,-4217.65,-36360.26,-9856.93
672,-2900.34,-36233.8,-10886.3,-3017.53,-37142.1,-10739.79
672.25,-1808.18,-36773.62,-9364.3,490.27,-37407.23,-9602.75
672.5,1658.53,-34593.99,-9846.51,710.06,-37902.05,-8486
672.75,3150.24,-38181.71,-8683.41,2360.21,-36179.34,-10274.82
673,5291.57,-37117.29,-11086.4,4532.63,-37716.5,-8455.3
673.25,6846.26,-36981.51,-8479.4,6471.63,-34152.15,-9918.89
673.5,7231.75,-36509.57,-11462.5,9561.86,-35222.41,-11374.27
673.75,9840.94,-34964.36,-8066.84,9371.18,-36439.88,-10621.79
674,12757.1,-34259.58,-10978.24,11239.01,-34961.13,-11536.32
674.25,13642.94,-35029.36,-9189.35,13829.51,-33760.44,-10507.18
674.5,16561.52,-32337.96,-10886.66,15552.55,-33999.64,-8769.36
674.75,17929.43,-30627.82,-10564.4,17443.06,-33195.29,-10900.27
675,19965.47,-28552.9,-8249.4,20135.35,-31418.22,-10383.53
675.25,22293.7,-31931.29,-9680.98,21174.82,-29842.68,-8564.28
675.5,23159.52,-27298.29,-10464.96,23709.09,-29076.9,-10809.58
675.75,22650.78,-26799.46,-9831.06,25062.21,-26385.97,-10263.92
676,25374.04,-25628.89,-9830.46,25984.4,-26353.18,-10757.28
676.25,28091.18,-24483.61,-10796.91,25900.43,-25608.19,-10774.04
676.5,27192.39,-24678.01,-12270.38,27038.78,-22113.12,-10712.22
676.75,31152.13,-20829.93,-12049.81,29732.44,-21713.97,-9791.7
677,30448.92,-21138.49,-10072.61,28824.5,-19231.97,-11706.54
677.25,32291.44,-17439.7,-11512.11,31865.57,-18250.52,-10474.86
677.5,33543.83,-17050.08,-10228.85,33492.64,-16817.18,-12500.47
677.75,34131.06,-14529.08,-12412.22,33535.83,-14370.69,-12137.37
678,32380.68,-13456.03,-11666.79,33040.47,-15065.22,-10788.32
678.25,35182.83,-12531.11,-11504.38,35682.8,-8054.59,-9997.31
678.5,34912.1,-9795.82,-11379.11,34781.18,-9911.23,-10458.47
678.75,34373.38,-8783.34,-12236.61,35765.99,-7074.34,-12374.24
679,36535.91,-7912.64,-11076.81,34113.58,-6230.68,-11824.45
679.25,35626.11,-4885.16,-12046.16,34889.96,-4712.32,-11133.36
679.5,35372.38,-4260.28,-12420.53,34748.17,-2474,-11351.19
679.75,37204.63,-721.5,-12290,37091.85,-1958.27,-9276.16
680,35189.19,1247.2,-12606.83,33413.38,1139.26,-13161.05
680.25,36340.42,2940.3,-11882.39,35173.81,2099.31,-11577.72
680.5,37413.15,3389.52,-11518.15,35715.98,5637.37,-12544.73
680.75,36494.95,4055.26,-11588.88,37553.27,6057.74,-10630.92
681,34978.63,8985.03,-11336.72,35765.62,7458.01,-10276.87
681.25,35438.56,9614.55,-11707.9,35196.16,8663.84,-12046.89
681.5,33976.9,12086.97,-12506.79,33911.33,10214.77,-12198.33
681.75,34183.19,12432.06,-11474.95,34630.17,13981.89,-11115.5
682,34717.76,13511.42,-12273.95,32943.08,15720.77,-11441.58
682.25,32648.94,16989.87,-12828.83,33930.69,16434.16,-12421.58
682.5,31003.44,20925.68,-11743.13,30949.56,18554.67,-13028.46
682.75,31681.62,19536.91,-13342.6,30280.95,19880.17,-13035.97
683,31378.61,21998.46,-10964.35,30213.97,18967.88,-11381.26
683.25,29603.71,21286.41,-11324.35,28974.12,20963.69,-14236.08
683.5,28407.02,23935.52,-13995.85,26942.22,24021.47,-12959.47
683.75,26520.26,24440.33,-12256.04,27801.84,25208.12,-13247.91
684,26407.53,26273.9,-11176.29,26314.67,24784.85,-15463.78
684.25,24600.84,26814.95,-11394.18,22869.99,25907.5,-13065.62
684.5,23341.23,27695.42,-12641.42,24323.69,28208.82,-13493.29
684.75,23154.95,26814.29,-11385.64,21655.67,28410.37,-13115.35
685,20235.77,30719.08,-12198.55,20883.19,29524.85,-11240.37
685.25,20214.64,31672.57,-12692.54,19214.09,29244.97,-13666.84
685.5,18879.61,31544.55,-11567.54,17543.08,30797.11,-13395.23
685.75,17162.92,32712.7,-12009.78,17286.42,32036.79,-10795.03
686,15243.9,32154.2,-12765.3,16297.99,32215.79,-13738.99
686.25,13871.09,32507.03,-13281.75,15053.69,34099.5,-14267.35
686.5,12125.45,33643.17,-13598.95,13209.98,33551.09,-12841.5
686.75,10799.9,33975.14,-11228.9,10407.51,34881.94,-12919.07
687,10095.71,35079.08,-12657.64,9586.38,35284.45,-14422.67
687.25,8870.8,35286.21,-14636.07,8536.16,34307.77,-12543.33
687.5,7616.79,35077.96,-14431.78,6846.13,35793.78,-14759.83
687.75,6214.02,33863.88,-13450.18,4785.33,36536.55,-13006.33
688,5228.85,37159.83,-14632.35,3045.35,36612.31,-14542.19
688.25,2017.71,34333.88,-13380.58,2535.08,34644.63,-13471.77
688.5,296.59,34784.79,-13886.41,879.99,35994.01,-13573.82
688.75,-1103.13,36307.95,-14713.69,-1266.77,35336.54,-13787.74
689,-2071.7,36543.79,-13209.57,-1730.25,38648.48,-14322.12
689.25,-4640.4,34788.6,-15177.12,-5220.33,34995.3,-15050.67
689.5,-4680.56,34806.58,-14207.28,-4652.75,34650.66,-14382.6
689.75,-7213.51,33567.36,-13179.62,-7413.28,33258.43,-15591.62
690,-8547.33,36133.36,-15602.76,-7213.46,34617.92,-15675.78
690.25,-7958.52,34131.3,-15970.23,-9155.51,34096.36,-14084.67
690.5,-11483.72,34104.29,-16044.95,-8780.6,35063.4,-13010.42
690.75,-10897.69,33115.1,-14977.46,-11594.71,34569.98,-14976.42
691,-11581.95,33741.53,-14683.6,-12670.06,34107.23,-15467.86
691.25,-14435.25,31108.83,-15878.2,-12413.32,33190.17,-13825.21
691.5,-15505.39,31898.67,-15525.09,-16235.63,30738.33,-15534.3
691.75,-15027.37,30363.61,-15282.74,-16331.66,29492.99,-15591.68
692,-18459.65,31327.74,-15694.02,-17552.21,30089.97,-14874.77
692.25,-19597.27,28432.26,-15195.75,-18176.16,28901.49,-15020.9
692.5,-21240.74,29161.13,-15045.89,-19261.11,28784.76,-17414.21
692.75,-18886.4,27926.55,-16404.64,-21248.99,26914.67,-16958.74
693,-22051.25,28421.92,-14739.65,-23144.34,27819.18,-17414.57
693.25,-21579.01,27715.82,-13750.1,-21167.85,29210.78,-15055.87
693.5,-25161.28,26488.91,-16271.18,-21768.3,27376.36,-16096.36
693.75,-23487.34,24508.03,-16945.48,-23606.77,25752.32,-15740.85
694,-23617.08,24767.04,-15844.68,-25110.62,26023.73,-16481.83
694.25,-26435.29,23594.43,-18484.42,-26046.59,23943.15,-16753.28
694.5,-26199.61,23132.67,-18327.41,-26276.24,22209.01,-15874.35
694.75,-26134.11,21956.28,-15869.75,-25382.63,21570.07,-15661.14
695,-27421.68,22218.75,-16465.16,-26691.6,20330.41,-15265.52
695.25,-27451.9,21680.84,-17895.63,-28775.93,20866.26,-18362.1
695.5,-28281.17,20173.69,-17337.18,-30142.22,18020.87,-17946.89
695.75,-29625.92,19801.14,-17693.09,-31203.9,19653.3,-19175.01
696,-29149.41,18271.29,-16173.28,-27459.23,18575.21,-17821.9
696.25,-28502.69,17392.92,-15228.86,-29003.56,17002.86,-18439.64
696.5,-30804.82,18112.01,-18858.17,-30320.26,14954.8,-17353.79
696.75,-31730.84,15103.53,-17531.75,-28965.23,18070.47,-18031.77
697,-30899.05,14489.09,-15572.08,-32023.74,17751.46,-17700.28
697.25,-29845.33,13146.03,-18196.76,-31480.81,16468.4,-17525.45
697.5,-31467.32,14552.16,-17645.15,-32932.26,13475.11,-16830.8
697.75,-31923.81,13351.68,-17087.05,-32229.18,12672.22,-18660.89
698,-31412.71,12521.56,-18275.4,-32009.83,12581.62,-16298.24
698.25,-32169.7,11272.82,-18677.12,-32623.11,11280.64,-17153.62
698.5,-33889.54,11788.2,-19306.66,-31752.17,10408.54,-17388.97
698.75,-33913.22,10016.55,-18184.51,-32906.36,11041.62,-16741.62
699,-33306.28,7132.56,-18595.88,-34493.99,9832.45,-16839.96
699.25,-33188.81,7520.16,-17566.52,-33602.86,8134.24,-19865.24
699.5,-34122.69,6959.46,-18897.21,-34070.56,6835.29,-19965.58
699.75,-33323.15,7024.9,-20725.88,-33711.12,7070.27,-18840.85
700,-35550.59,6810.06,-18440.14,-32468.93,6441.54,-17745.52
700.25,-34997.11,5976.85,-18682.96,-33659.02,4364.29,-19019.79
700.5,-36161.77,6716.84,-20735.26,-34912.62,2822.52,-18868.87
700.75,-34728.72,4047.53,-19805.16,-35150.25,3208.64,-19943.38
701,-34530.33,2999.6,-18935.36,-32721.09,3161.47,-17730.64
701.25,-34967.33,2282.98,-20076.33,-33843.62,2871.26,-18604.88
701.5,-34485.09,-209.47,-19165.77,-33709.08,1384.74,-18853.59
701.75,-35152.64,699.04,-18800.94,-34538.72,660.67,-20313.52
702,-31807.69,-359.13,-20483.6,-33269.92,-1788.73,-18157.28
702.25,-32331.09,-200.59,-19499.48,-34522.09,-795.11,-19629.01
702.5,-34444.54,-1446.46,-20464.81,-33856.58,-1678.64,-20136.58
702.75,-33835.88,-1496.61,-19666.74,-34242.64,-2337.67,-19743.07
703,-32149.7,-1985.01,-19187.85,-34548.27,-2179.47,-19909.45
703.25,-32380,-2049.89,-19380.51,-33349.4,-2833.19,-20117.03
703.5,-33694.36,-2431.88,-20829.19,-32818.46,-2039.59,-19946.18
703.75,-33584.64,-4101.31,-18924.66,-32760.18,-3822.99,-20292.32
704,-32468.54,-3182.43,-20215.53,-33241.86,-4291.38,-20863.33
704.25,-32163.36,-4567.81,-19072.51,-33644.57,-3631.11,-21258.65
704.5,-33323.08,-6087.41,-19677.06,-32921.82,-3544.28,-19770.01
704.75,-35042.77,-4446.87,-20331.41,-34815.88,-4374.41,-20590.55
705,-33160.4,-5635.64,-21972.85,-34433.43,-5355.53,-19310.83
705.25,-33319,-5618.85,-22649.04,-32757.22,-4808.24,-20962.81
705.5,-33385.06,-4602.45,-21029.09,-34087.76,-6204.79,-20742.65
705.75,-33299.27,-6267.21,-21086.57,-32475.39,-6544.89,-21034.08
706,-32216.42,-8499.55,-21201.36,-33014.69,-7539.73,-21201.43
706.25,-32869.62,-6960.02,-21734.79,-32236.17,-8478.92,-22817.87
706.5,-32088.89,-6721.85,-22273.59,-31365.86,-6729.38,-21314.65
706.75,-31862.24,-7319.09,-20721.98,-32140.92,-6439.28,-22057.87
707,-29368.87,-7688.83,-22369.49,-32580.14,-6411.25,-20603.96
707.25,-31705.52,-8023.59,-22824.36,-30916.76,-8124.21,-22897.08
707.5,-31219.19,-8321.29,-20750.86,-31019.22,-7562.4,-20412.9
707.75,-30910.29,-8020.98,-19371.84,-31601.34,-8588.94,-20936.6
708,-31169.73,-8987.96,-21863.11,-30312.92,-8082.61,-21729.62
708.25,-31953.52,-9127.92,-23284.25,-32774.66,-7824.25,-21765.12
708.5,-32112.73,-8854.04,-21833.18,-32298.11,-10401.99,-20436.95
708.75,-31384.86,-8376.62,-23701.55,-31340.64,-8499.61,-21760.95
709,-30335.8,-11099.26,-21213.77,-28589.92,-10452.59,-22248.74
709.25,-31615.77,-7359.24,-23144.3,-32128.64,-9834.31,-20916.35
709.5,-31800.64,-11472.61,-23261.44,-33191.69,-8331.07,-19931.8
709.75,-31376.56,-8112.13,-22150.06,-30404.32,-9732.32,-22206.98
710,-31240.39,-12007.83,-23010.78,-30193.07,-9780.08,-21816.68
710.25,-30579.23,-9714,-22227.94,-31470.98,-8361.91,-21352.51
710.5,-29196.73,-11568.41,-22180.82,-32003.16,-10429.52,-23215.8
710.75,-30252.6,-8916.21,-22689.7,-31605.89,-9096.33,-22730.35
711,-30439.85,-10174.78,-23705.42,-30617.53,-12029.21,-24757.38
711.25,-30285.76,-10686.15,-22601.46,-30000.3,-10772.52,-21772.96
711.5,-30868.74,-11042.42,-21774.65,-29351.46,-8711.78,-21920.34
711.75,-31198.18,-8813.6,-23576.9,-32993.72,-10185.92,-23316.69
712,-31211.94,-9204.92,-22674.23,-31509.6,-9861.73,-21945.63
712.25,-30567.59,-10037.55,-22590.26,-29275.69,-9986.99,-23550.95
712.5,-29396.68,-10286.53,-25441.97,-30680.34,-9664.33,-22714.89
712.75,-30248.68,-8090.09,-22586.66,-30087.38,-10155.76,-23711.64
713,-30393.59,-10273.73,-23987.37,-32068.13,-10764.91,-23886.15
713.25,-29618.05,-11244.7,-23410.05,-30757.63,-9760.06,-23426.05
713.5,-29049.82,-8008.27,-22463.82,-30924.8,-10790.91,-24079.91
713.75,-31278.48,-8035.97,-24263.1,-31438.56,-8551.09,-23511.26
714,-29356.68,-9992.43,-27461.62,-30053.62,-11092.34,-24049.39
714.25,-30124.73,-8153.83,-24304.89,-31831.37,-9073.97,-22216.46
714.5,-30489.32,-8998.85,-24294.57,-30541.53,-8890.26,-26276.86
714.75,-30297.59,-7405.75,-24205.95,-30730.69,-7281.62,-25614.53
715,-33415.26,-9559.29,-24825.31,-30539.2,-8448.1,-24470.65
715.25,-28515.72,-5551.36,-23444.78,-30560.97,-6089.17,-24401.18
715.5,-29525.28,-6493.83,-22993.07,-29933.17,-6918.17,-23842.47
715.75,-29335.8,-6030.69,-25124.13,-28866.12,-7735.16,-25245.32
716,-30540.35,-6374.91,-26226.38,-31167.52,-7577.79,-25587.21
716.25,-30175.71,-6703.64,-24563.21,-31392.96,-5903.87,-24595.88
716.5,-32653.81,-6030.08,-26340.37,-30713.61,-4245.11,-25062.1
716.75,-30198.11,-5944.46,-27492.49,-29279.14,-4150.49,-26042.64
717,-30000.06,-3251.48,-24347.28,-31262.11,-4173.39,-25601.44
717.25,-31828.6,-4453.22,-25531.74,-30841.92,-2807.76,-23383.09
717.5,-30583.33,-3391.54,-25293.14,-29803.18,-3752.78,-24749.51
717.75,-28929.85,-2326.08,-23681.73,-30133.14,-3157.92,-25875.33
718,-31338.91,-2562.1,-25759.2,-31731.26,-1673.8,-25402.84
718.25,-30831.09,-2008.53,-24334.85,-29887.17,-1807.79,-25982.52
718.5,-32118.52,-307.55,-26952.01,-32305.49,27.29,-25370.19
718.75,-30284.36,-803.19,-24804.32,-29608.89,202.75,-27004.05
719,-29586.39,-27.46,-27953.29,-29681.56,1.31,-24750.96
719.25,-31692.42,785.07,-26008.79,-31629.93,760.48,-26603.78
719.5,-30767.75,1654.03,-27958.48,-29202.76,1811.54,-25954.6
719.75,-28861.51,2790.2,-24516.39,-31276.61,10.22,-24250.28
720,-28738.23,2762.29,-26478.87,-29342.57,752.39,-25881.61
720.25,-28927.44,4623.23,-26247.1,-28869.17,2821.21,-25628.68
720.5,-30270.85,3936.24,-24692.74,-29288.23,2691.84,-26745.33
720.75,-29077.04,4355.89,-26422.07,-28290.54,4760.49,-28549.18
721,-30150.45,5994.01,-26189.54,-30332.41,6218.48,-26589.43
721.25,-29019.65,6497.58,-26646.04,-29475.05,6322.37,-25733.42
721.5,-29714.12,6439.8,-25236.81,-28758.23,7029.46,-26578.11
721.75,-29182.6,5694.19,-27361.91,-28394.02,8737.88,-27080.4
722,-29203.97,7882.86,-26410.09,-28614.27,7727.82,-26050.89
722.25,-27451.85,8219.48,-26458.04,-28486.61,9157.99,-26468.12
722.5,-26956.12,10996.59,-26022.97,-30175.92,9957.89,-28441.91
722.75,-26067.76,9548.42,-26340.07,-28194.91,9483.32,-26893.1
723,-26267.98,10131.58,-25852.82,-28502.11,10793.82,-26602.32
723.25,-26906.7,13098.56,-28069.79,-27754.04,12883.89,-26934.51
723.5,-25905.61,10183.02,-28795.14,-26043.19,11372.65,-28797.48
723.75,-26820.4,14523.95,-25924.52,-26477.64,13576.44,-28010.65
724,-26521.11,14040.57,-27756.79,-26228.79,13877.63,-28853.81
724.25,-24183.19,15028.34,-27858.78,-25521.31,14861.99,-27226.17
724.5,-24165.16,15372.58,-26802.67,-24887.47,15002.97,-25531.34
724.75,-22909.14,16357.02,-27603.96,-23398.91,15852.92,-27187.07
725,-23336.55,17855.78,-26092.5,-23314.86,15984.2,-27691.31
725.25,-23643.28,18350.67,-28593.37,-23350.07,17850.18,-27834.02
725.5,-23249.68,19235.97,-27868.04,-21737.25,18699.37,-26306.97
725.75,-21958.84,19919.4,-27657.6,-20763.41,20393.86,-26794.41
726,-21494.17,20344.82,-29434.51,-21949.1,19327.54,-29201.56
726.25,-21717.39,19131.13,-26828.72,-19112.95,18798.57,-28212.32
726.5,-20848.82,20596.11,-28428.9,-20248.01,20465.4,-26858.81
726.75,-20173.4,20662.54,-26887.46,-16922.73,21041.29,-27756.38
727,-17373.95,22283.06,-28322.71,-18521.51,22107.35,-27530.34
727.25,-16572.49,22802.88,-29599.14,-17676.64,21256.86,-28542.59
727.5,-17468.61,22846.5,-29256.36,-16976.48,22726.34,-29152.68
727.75,-15917.67,22751.35,-29092.17,-15474.73,23381.22,-29828.4
728,-13658.82,23546.19,-29755.04,-15961.34,24543.37,-28484.93
728.25,-14600.11,24965.85,-29002.52,-11775.64,25254.48,-28523.26
728.5,-12339.26,25117.36,-28979.32,-11709.9,25751.56,-28504.01
728.75,-12073.93,24736.55,-29291.37,-10958.29,25852.38,-29153.86
729,-11724.5,24121.9,-28667.77,-10499.6,26458.05,-28646.8
729.25,-8927.01,26090.67,-30317.23,-8033.32,28143.98,-30627.88
729.5,-10115.97,27853.85,-27500.3,-8428.93,25679.27,-28688.23
729.75,-7801.65,26027.79,-29472.68,-6293.2,27426.08,-29046.56
730,-7055.84,27135.47,-30278.63,-4863.75,27010.28,-29337.13
730.25,-4704.03,28842.59,-31166.85,-3858.21,25963.85,-28367.81
730.5,-3204.55,26028.03,-29877.78,-3777.48,27071.34,-29021.96
730.75,-2620.3,27683.3,-29602.3,-3362.11,27271.7,-28609.64
731,-1035.24,26068.03,-31922.7,-2440.84,27731.2,-29063.58
731.25,-1997.84,27648.14,-30444.16,-436.81,26973.54,-29568.94
731.5,303.83,27409.97,-29463.5,62.17,27941.65,-30058.37
731.75,1656.08,28265.82,-29991.77,3763.12,26007.9,-30048.81
732,3494.37,27355.58,-28314.11,4218.62,27225.01,-31840.78
732.25,4574.84,28384.31,-30005.44,2091.44,25068.05,-29887.99
732.5,6073.79,26264.31,-30584.11,5958.62,24750.06,-30152.4
732.75,6730.1,24446.74,-29966,8830.74,25185.53,-30168.67
733,10119.24,24363.13,-28125.5,8592.68,27753.11,-30237.89
733.25,9489.66,24230.79,-30413.62,8911.63,24825.06,-29569.36
733.5,8742.73,23190.89,-29900.73,10877.82,24452.25,-28863.79
733.75,12773.6,24232.61,-31134.94,10454.84,24058.68,-32214.31
734,12400.33,23967.91,-30908.18,11760.24,23043.24,-30581.12
734.25,14881.13,21900.25,-31784.56,15345.02,19926.74,-30229.19
734.5,15338.11,20072.47,-30386.54,15504.53,20974.49,-30697.06
734.75,15916.08,21538.04,-31738.54,15111.4,21046.32,-31620.19
735,15976.49,19108.81,-30530.58,17840.89,17392,-31278.15
735.25,19328.36,18346.08,-31387.05,18619.06,16209.63,-30542.98
735.5,17583.41,16665.09,-29603.85,19747.36,16832.15,-31791.89
735.75,20657.75,15640.14,-31579.49,19261.4,15607.97,-29729.51
736,21869.69,14662.78,-32770.29,24852.11,15628.64,-31903.14
736.25,22366.16,13150.01,-31161.89,20976.14,14547.53,-30598.9
736.5,23046.44,11657.9,-32304.5,21789.83,13363.29,-30299.78
736.75,24054.9,10388.56,-29052.68,23584.51,10997.11,-30082.29
737,22883.88,8493.87,-30816.17,25354.58,9844.67,-33151.14
737.25,22382.16,7385.26,-30801.49,24495.22,8362.39,-30799.28
737.5,24762.91,6055.6,-31386.01,26416.14,4707.95,-31542.89
737.75,24505.75,6199.53,-29864.26,23187.48,4925.9,-30686.79
738,25430.17,3603.72,-31411.04,24107.56,4855.26,-32950.1
738.25,24747.93,1777.19,-32594.76,23911.64,2324.91,-31451.34
738.5,26241.78,441.65,-32040.43,25682.37,-519.86,-32365.49
738.75,25387.37,-1788.26,-28913.84,24876.71,-224.94,-33382.54
739,26271.22,-3241.85,-31603.27,25246.51,-976.81,-33386.26
739.25,25054.99,-4441.05,-32492.41,24376.33,-3574.65,-32182.17
739.5,24047.22,-6910.3,-32441.64,25180.76,-3810.26,-32123.27
739.75,22323.96,-6570.79,-31700.84,23574.93,-7786.7,-32384.52
740,23271.48,-8011.67,-32830.46,23839.34,-8633.91,-31929.35
740.25,22752.55,-9440.28,-32172.23,24457.96,-11223.26,-31423.99
740.5,21049.26,-11733.36,-31764.65,23343.6,-10816.19,-30098.86
740.75,21241.64,-13062.9,-31581.14,22453.13,-10620.34,-31080.74
741,20501.98,-12541.65,-32927.81,18866.56,-14090.96,-33330.62
741.25,19517.27,-15585.63,-31666.46,19833.1,-15140.1,-30957.77
741.5,17078.63,-15793.46,-33143.2,17423.81,-16482.5,-32057.4
741.75,17511.97,-18710.52,-32073.25,16669.44,-16352.06,-32099.05
742,15742.33,-17885.98,-31994.88,15246.77,-18838.27,-32991.95
742.25,14539.89,-19529.28,-33679.47,13068.31,-19803.76,-33555.19
742.5,15647.47,-21601.89,-33199.79,13351.57,-20139.73,-32810.85
742.75,11565.68,-20367.86,-33816.26,12057.17,-20121.83,-32194.55
743,10123.87,-20879.29,-35141.43,10563.27,-22182.24,-32991.55
743.25,7582.74,-20868.25,-33444.05,9445.17,-21665.08,-33719.09
743.5,8051.55,-23333.85,-34515.18,6467.53,-23273.04,-32493.45
743.75,5623.59,-23314.43,-33029.16,5252.14,-24540.26,-32791.95
744,5103.57,-23611.11,-33981.15,5807.46,-24623.01,-32082.66
744.25,818.22,-23651.73,-33044.96,1793.03,-24031.67,-31460.52
744.5,621.65,-24106.68,-32238.18,345.46,-24214.02,-32782.08
744.75,-1536.39,-23116.91,-32756.9,1015.23,-25571.57,-32739.24
745,-2799.71,-23729.14,-32314.53,-2069.5,-23725.04,-33231.11
